time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,wind_speed_10m,shortwave_radiation
2025-01-18T14:00,21.2,34,0.0,759.1,8.4,930.0
2025-01-18T15:00,21.5,31,0.0,758.5,9.6,795.0
2025-01-18T16:00,21.0,34,0.0,757.8,9.7,583.0
2025-01-18T17:00,19.6,38,0.0,757.4,7.0,332.0
2025-01-18T18:00,16.6,57,0.0,756.5,4.4,85.0
2025-01-18T19:00,14.9,68,0.0,756.5,3.5,0.0
2025-01-18T20:00,13.3,66,0.0,756.5,4.6,0.0
2025-01-18T21:00,11.7,75,0.0,756.4,4.5,0.0
2025-01-18T22:00,10.6,85,0.0,756.3,4.8,0.0
2025-01-18T23:00,9.9,91,0.0,756.1,3.3,0.0
2025-01-19T00:00,9.0,95,0.0,755.5,3.6,0.0
2025-01-19T01:00,8.5,96,0.0,754.7,3.2,0.0
2025-01-19T02:00,8.1,97,0.0,753.9,3.5,0.0
2025-01-19T03:00,7.6,97,0.0,753.3,3.7,0.0
2025-01-19T04:00,7.2,98,0.0,753.0,2.7,0.0
2025-01-19T05:00,6.5,98,0.0,752.9,3.7,0.0
2025-01-19T06:00,6.0,98,0.0,753.0,4.3,0.0
2025-01-19T07:00,7.2,94,0.0,754.6,2.3,52.0
2025-01-19T08:00,11.3,77,0.0,758.0,2.9,272.0
2025-01-19T09:00,14.0,67,0.0,759.4,2.9,520.0
2025-01-19T10:00,16.5,58,0.0,760.2,2.3,764.0
2025-01-19T11:00,18.7,48,0.0,760.6,2.7,941.0
2025-01-19T12:00,20.5,41,0.0,760.3,2.5,1011.0
2025-01-19T13:00,21.2,40,0.1,759.6,3.5,999.0
2025-01-19T14:00,22.3,35,0.1,758.8,2.8,886.0
2025-01-19T15:00,22.4,33,0.1,758.0,1.7,684.0
2025-01-19T16:00,20.1,38,0.0,757.2,6.9,450.0
2025-01-19T17:00,17.4,58,0.1,756.7,9.8,257.0
2025-01-19T18:00,16.2,66,0.4,756.4,4.8,63.0
2025-01-19T19:00,14.3,77,0.1,756.0,5.0,0.0
2025-01-19T20:00,13.2,92,0.1,756.5,4.2,0.0
2025-01-19T21:00,12.3,95,0.0,756.7,3.6,0.0
2025-01-19T22:00,11.8,98,0.0,757.1,2.7,0.0
2025-01-19T23:00,10.6,100,0.0,756.6,1.9,0.0
2025-01-20T00:00,9.6,100,0.0,756.0,1.1,0.0
2025-01-20T01:00,8.3,100,0.0,754.7,0.4,0.0
2025-01-20T02:00,7.3,100,0.0,753.7,1.7,0.0
2025-01-20T03:00,6.5,98,0.0,752.7,2.6,0.0
2025-01-20T04:00,5.7,98,0.0,752.1,3.2,0.0
2025-01-20T05:00,5.0,98,0.0,751.8,2.9,0.0
2025-01-20T06:00,4.4,98,0.0,751.6,1.1,0.0
2025-01-20T07:00,6.2,97,0.0,753.5,1.5,53.0
2025-01-20T08:00,11.4,76,0.0,757.7,1.1,299.0
2025-01-20T09:00,14.4,61,0.0,759.0,0.6,565.0
2025-01-20T10:00,17.1,47,0.0,760.0,0.9,794.0
2025-01-20T11:00,19.0,39,0.0,760.3,0.9,958.0
2025-01-20T12:00,20.7,37,0.0,760.2,0.3,1053.0
2025-01-20T13:00,21.8,33,0.0,759.6,1.7,1045.0
2025-01-20T14:00,21.9,32,0.1,758.6,5.3,926.0
2025-01-20T15:00,22.0,31,0.0,757.7,6.1,730.0
2025-01-20T16:00,20.4,41,0.0,756.6,15.0,533.0
2025-01-20T17:00,16.7,67,0.0,755.6,17.1,289.0
2025-01-20T18:00,14.9,71,0.0,755.2,10.6,80.0
2025-01-20T19:00,14.1,79,0.0,755.3,5.4,0.0
2025-01-20T20:00,13.8,85,0.0,756.0,3.1,0.0
2025-01-20T21:00,13.7,86,0.0,756.6,0.9,0.0
2025-01-20T22:00,13.0,91,0.0,756.7,2.6,0.0
2025-01-20T23:00,12.0,95,0.0,756.0,4.1,0.0
2025-01-21T00:00,11.0,96,0.0,755.4,4.9,0.0
2025-01-21T01:00,10.2,98,0.0,754.5,4.5,0.0
2025-01-21T02:00,9.3,100,0.0,753.4,5.6,0.0
2025-01-21T03:00,8.3,100,0.0,752.3,5.2,0.0
2025-01-21T04:00,8.4,98,0.0,752.9,4.1,0.0
2025-01-21T05:00,8.8,96,0.0,753.7,3.2,0.0
2025-01-21T06:00,9.2,93,0.0,754.5,2.7,0.0
2025-01-21T07:00,9.9,91,0.0,755.7,2.3,37.0
2025-01-21T08:00,11.9,82,0.0,757.7,3.1,197.0
2025-01-21T09:00,14.0,71,0.0,758.8,3.8,323.0
2025-01-21T10:00,17.0,55,0.0,759.9,3.3,693.0
2025-01-21T11:00,19.3,44,0.0,760.5,3.3,914.0
2025-01-21T12:00,20.9,30,0.0,760.4,6.2,1033.0
2025-01-21T13:00,21.6,25,0.0,759.8,9.3,1024.0
2025-01-21T14:00,21.8,26,0.0,758.8,11.1,947.0
2025-01-21T15:00,21.8,26,0.0,757.7,11.4,794.0
2025-01-21T16:00,21.2,27,0.0,756.8,12.4,598.0
2025-01-21T17:00,20.1,33,0.0,756.3,9.7,344.0
2025-01-21T18:00,17.3,46,0.0,755.5,9.4,94.0
2025-01-21T19:00,15.6,54,0.0,755.6,7.3,0.0
2025-01-21T20:00,13.2,67,0.0,755.7,8.2,0.0
2025-01-21T21:00,11.8,75,0.0,755.7,7.0,0.0
2025-01-21T22:00,11.0,80,0.0,755.8,4.7,0.0
2025-01-21T23:00,10.3,85,0.0,755.8,2.3,0.0
2025-01-22T00:00,9.3,91,0.0,755.1,2.5,0.0
2025-01-22T01:00,8.2,94,0.0,754.2,3.8,0.0
2025-01-22T02:00,7.3,96,0.0,753.0,3.2,0.0
2025-01-22T03:00,6.3,98,0.0,751.9,2.2,0.0
2025-01-22T04:00,5.2,99,0.0,751.1,2.7,0.0
2025-01-22T05:00,4.5,100,0.0,751.0,1.8,0.0
2025-01-22T06:00,3.9,100,0.0,751.1,1.5,0.0
2025-01-22T07:00,5.2,92,0.0,752.8,2.8,54.0
2025-01-22T08:00,10.8,64,0.0,757.3,1.9,299.0
2025-01-22T09:00,14.6,45,0.0,759.3,2.7,558.0
2025-01-22T10:00,17.3,35,0.0,760.3,3.1,786.0
2025-01-22T11:00,19.6,27,0.0,761.0,3.6,956.0
2025-01-22T12:00,21.0,24,0.0,761.0,6.1,1049.0
2025-01-22T13:00,21.6,27,0.0,760.5,8.2,1052.0
2025-01-22T14:00,21.8,30,0.0,759.5,9.2,970.0
2025-01-22T15:00,21.5,31,0.0,758.5,10.4,829.0
2025-01-22T16:00,20.7,34,0.0,757.9,11.1,613.0
2025-01-22T17:00,19.0,39,0.0,757.2,11.1,358.0
2025-01-22T18:00,16.4,51,0.0,756.4,10.2,104.0
2025-01-22T19:00,14.7,61,0.0,756.6,5.2,0.0
2025-01-22T20:00,12.7,68,0.0,756.8,6.7,0.0
2025-01-22T21:00,11.8,72,0.0,757.0,4.3,0.0
2025-01-22T22:00,10.4,79,0.0,756.7,5.2,0.0
2025-01-22T23:00,9.2,84,0.0,756.0,5.0,0.0
2025-01-23T00:00,8.1,87,0.0,754.8,2.8,0.0
2025-01-23T01:00,7.1,89,0.0,753.6,3.1,0.0
2025-01-23T02:00,6.4,90,0.0,752.7,3.6,0.0
2025-01-23T03:00,5.8,91,0.0,751.7,3.8,0.0
2025-01-23T04:00,5.3,91,0.0,751.3,3.3,0.0
2025-01-23T05:00,4.8,91,0.0,751.1,3.1,0.0
2025-01-23T06:00,4.5,90,0.0,751.3,2.7,0.0
2025-01-23T07:00,5.9,81,0.0,752.8,2.1,52.0
2025-01-23T08:00,11.2,56,0.0,757.6,0.9,285.0
2025-01-23T09:00,14.6,40,0.0,759.6,1.8,539.0
2025-01-23T10:00,17.2,35,0.0,760.5,7.1,764.0
2025-01-23T11:00,19.0,35,0.0,761.0,13.6,917.0
2025-01-23T12:00,20.4,34,0.0,760.6,14.6,885.0
2025-01-23T13:00,20.7,35,0.0,759.9,16.2,917.0
2025-01-23T14:00,20.8,36,0.0,758.8,15.6,838.0
2025-01-23T15:00,20.8,36,0.0,758.1,12.1,688.0
2025-01-23T16:00,20.3,36,0.0,757.4,11.2,516.0
2025-01-23T17:00,18.7,41,0.0,756.6,10.8,332.0
2025-01-23T18:00,16.6,55,0.0,755.8,9.9,103.0
2025-01-23T19:00,14.8,66,0.0,755.8,5.2,0.0
2025-01-23T20:00,13.1,75,0.0,756.2,5.4,0.0
2025-01-23T21:00,12.2,81,0.0,756.7,5.1,0.0
2025-01-23T22:00,11.3,86,0.0,756.7,5.7,0.0
2025-01-23T23:00,10.8,88,0.0,756.6,4.6,0.0
2025-01-24T00:00,10.3,88,0.0,755.9,4.4,0.0
2025-01-24T01:00,9.8,89,0.0,755.2,3.7,0.0
2025-01-24T02:00,9.2,89,0.0,754.4,4.8,0.0
2025-01-24T03:00,8.5,92,0.0,753.7,5.0,0.0
2025-01-24T04:00,8.0,93,0.0,753.3,3.7,0.0
2025-01-24T05:00,7.6,95,0.0,753.1,3.4,0.0
2025-01-24T06:00,7.2,95,0.0,753.2,4.1,0.0
2025-01-24T07:00,8.3,88,0.0,754.5,3.4,42.0
2025-01-24T08:00,12.6,71,0.0,757.5,0.9,231.0
2025-01-24T09:00,15.1,62,0.0,758.9,0.0,452.0
2025-01-24T10:00,16.2,58,0.0,759.2,2.5,467.0
2025-01-24T11:00,17.7,53,0.2,759.3,4.1,559.0
2025-01-24T12:00,19.1,48,0.2,759.2,6.7,724.0
2025-01-24T13:00,20.3,42,0.2,758.6,8.3,782.0
2025-01-24T14:00,21.2,40,0.0,757.8,8.9,705.0
2025-01-24T15:00,20.0,45,0.0,756.6,10.9,557.0
2025-01-24T16:00,19.3,48,0.0,756.1,7.3,493.0
2025-01-24T17:00,18.3,52,0.0,755.9,6.3,258.0
2025-01-24T18:00,15.7,67,0.2,755.5,7.1,65.0
2025-01-24T19:00,15.0,72,0.1,756.2,4.5,0.0
2025-01-24T20:00,13.6,86,0.2,756.9,4.2,0.0
2025-01-24T21:00,13.3,84,0.1,757.4,3.9,0.0
2025-01-24T22:00,13.0,91,0.0,757.7,5.4,0.0
2025-01-24T23:00,12.2,95,0.0,757.2,4.5,0.0
2025-01-25T00:00,11.3,99,0.0,756.4,5.1,0.0
2025-01-25T01:00,10.8,98,0.0,755.5,4.9,0.0
2025-01-25T02:00,10.4,97,0.0,754.7,2.7,0.0
2025-01-25T03:00,9.6,98,0.0,754.1,2.3,0.0
2025-01-25T04:00,8.9,98,0.0,753.7,1.7,0.0
2025-01-25T05:00,8.6,98,0.0,753.4,2.3,0.0
2025-01-25T06:00,8.2,98,0.0,753.4,2.2,0.0
2025-01-25T07:00,9.8,94,0.0,755.2,4.4,42.0
2025-01-25T08:00,13.2,78,0.0,758.2,2.0,224.0
2025-01-25T09:00,15.6,66,0.0,759.5,1.7,447.0
2025-01-25T10:00,17.0,59,0.2,760.0,4.1,559.0
2025-01-25T11:00,18.7,50,0.0,760.1,6.6,656.0
2025-01-25T12:00,19.8,46,0.0,759.7,10.4,698.0
2025-01-25T13:00,20.2,46,0.1,758.9,11.8,765.0
2025-01-25T14:00,21.3,42,0.0,758.0,9.5,804.0
2025-01-25T15:00,19.8,50,0.7,756.7,8.7,584.0
2025-01-25T16:00,17.3,64,11.7,755.5,3.3,443.0
2025-01-25T17:00,16.5,67,4.8,755.5,6.0,266.0
2025-01-25T18:00,15.3,75,0.0,755.3,5.4,67.0
2025-01-25T19:00,14.6,83,0.0,756.0,6.9,0.0
2025-01-25T20:00,13.1,87,0.0,756.6,4.1,0.0
2025-01-25T21:00,12.9,88,0.0,757.0,4.8,0.0
2025-01-25T22:00,12.3,92,0.0,757.3,3.4,0.0
2025-01-25T23:00,12.0,93,0.0,757.3,4.1,0.0
2025-01-26T00:00,11.9,93,0.0,757.3,4.2,0.0
2025-01-26T01:00,11.3,97,0.0,756.3,3.2,0.0
2025-01-26T02:00,10.8,98,0.0,755.1,4.1,0.0
2025-01-26T03:00,10.6,97,0.0,754.5,4.4,0.0
2025-01-26T04:00,10.2,97,0.0,754.3,4.0,0.0
2025-01-26T05:00,10.1,96,0.0,754.3,4.6,0.0
2025-01-26T06:00,9.6,96,0.0,754.4,4.2,0.0
2025-01-26T07:00,10.7,94,0.0,756.0,3.0,34.0
2025-01-26T08:00,12.8,85,0.0,757.9,5.0,123.0
2025-01-26T09:00,15.3,72,0.1,759.3,8.3,369.0
2025-01-26T10:00,17.3,59,0.0,760.1,9.7,599.0
2025-01-26T11:00,19.2,48,0.0,760.3,11.6,837.0
2025-01-26T12:00,20.2,44,0.0,760.0,13.0,982.0
2025-01-26T13:00,20.0,44,0.1,759.0,13.1,897.0
2025-01-26T14:00,19.9,46,0.1,757.9,10.8,814.0
2025-01-26T15:00,20.2,45,0.0,757.1,10.5,758.0
2025-01-26T16:00,19.2,50,0.0,756.3,10.7,552.0
2025-01-26T17:00,17.7,57,0.0,755.8,10.1,326.0
2025-01-26T18:00,15.7,69,0.0,755.3,9.2,95.0
2025-01-26T19:00,14.6,78,0.0,755.7,9.2,0.0
2025-01-26T20:00,12.8,87,0.0,755.9,6.1,0.0
2025-01-26T21:00,12.4,91,0.0,756.6,4.9,0.0
2025-01-26T22:00,12.3,90,0.0,757.0,5.2,0.0
2025-01-26T23:00,11.7,92,0.0,756.5,3.5,0.0
2025-01-27T00:00,11.4,93,0.0,756.3,4.9,0.0
2025-01-27T01:00,10.6,95,0.0,754.8,4.9,0.0
2025-01-27T02:00,9.7,97,0.0,753.4,4.5,0.0
2025-01-27T03:00,9.2,96,0.0,752.9,4.6,0.0
2025-01-27T04:00,9.2,95,0.0,752.8,4.4,0.0
2025-01-27T05:00,9.2,94,0.0,753.2,5.1,0.0
2025-01-27T06:00,9.3,93,0.0,753.5,5.0,0.0
2025-01-27T07:00,10.5,88,0.0,755.0,4.9,28.0
2025-01-27T08:00,13.0,82,0.1,757.0,4.5,128.0
2025-01-27T09:00,13.9,78,0.1,758.0,4.3,208.0
2025-01-27T10:00,15.4,71,0.1,758.7,3.4,365.0
2025-01-27T11:00,16.9,64,0.2,758.9,3.6,520.0
2025-01-27T12:00,18.3,58,0.4,758.7,7.8,767.0
2025-01-27T13:00,19.1,53,0.2,758.1,11.3,900.0
2025-01-27T14:00,19.1,54,0.4,756.7,11.5,779.0
2025-01-27T15:00,18.1,58,0.2,755.4,12.7,502.0
2025-01-27T16:00,18.2,58,0.0,755.0,9.7,459.0
2025-01-27T17:00,17.6,61,0.0,754.9,8.9,257.0
2025-01-27T18:00,16.3,69,0.0,754.6,9.2,59.0
2025-01-27T19:00,15.6,74,0.0,755.1,7.7,0.0
2025-01-27T20:00,13.6,83,0.0,755.4,6.3,0.0
2025-01-27T21:00,12.9,87,0.0,755.8,5.1,0.0
2025-01-27T22:00,12.2,91,0.0,756.0,3.8,0.0
2025-01-27T23:00,11.7,93,0.0,756.1,3.4,0.0
2025-01-28T00:00,11.4,95,0.0,755.9,3.8,0.0
2025-01-28T01:00,10.8,98,0.0,754.8,3.5,0.0
2025-01-28T02:00,10.0,98,0.0,753.7,5.7,0.0
2025-01-28T03:00,9.3,98,0.0,753.0,4.9,0.0
2025-01-28T04:00,8.7,98,0.0,752.6,3.4,0.0
2025-01-28T05:00,8.7,99,0.0,753.1,2.9,0.0
2025-01-28T06:00,8.3,100,0.0,753.2,1.9,0.0
2025-01-28T07:00,8.9,98,0.0,754.2,3.6,41.0
2025-01-28T08:00,13.1,77,0.0,757.3,2.2,264.0
2025-01-28T09:00,15.9,65,0.0,758.8,6.1,529.0
2025-01-28T10:00,17.4,57,0.0,759.2,6.6,565.0
2025-01-28T11:00,18.3,53,0.0,759.2,6.9,622.0
2025-01-28T12:00,19.5,49,0.1,759.0,7.9,865.0
2025-01-28T13:00,19.9,48,0.1,757.9,10.3,878.0
2025-01-28T14:00,20.6,44,0.1,756.8,11.3,776.0
2025-01-28T15:00,20.7,44,0.2,755.7,9.6,619.0
2025-01-28T16:00,19.6,50,0.2,755.2,11.2,422.0
2025-01-28T17:00,18.1,59,0.2,754.9,11.7,220.0
2025-01-28T18:00,15.5,77,0.0,754.6,1.9,79.0
2025-01-28T19:00,13.8,89,2.9,755.1,4.4,0.0
2025-01-28T20:00,13.8,83,0.0,755.8,4.1,0.0
2025-01-28T21:00,12.8,90,0.0,756.2,6.6,0.0
2025-01-28T22:00,11.9,94,0.0,756.3,6.4,0.0
2025-01-28T23:00,11.2,95,0.0,756.2,5.9,0.0
2025-01-29T00:00,10.8,96,0.0,755.6,3.7,0.0
2025-01-29T01:00,10.6,96,0.0,755.0,3.0,0.0
2025-01-29T02:00,10.1,96,0.0,754.2,2.1,0.0
2025-01-29T03:00,9.6,98,0.0,753.5,1.4,0.0
2025-01-29T04:00,9.0,98,0.0,752.9,3.1,0.0
2025-01-29T05:00,8.7,97,0.0,752.8,2.1,0.0
2025-01-29T06:00,8.5,97,0.0,753.1,1.8,0.0
2025-01-29T07:00,9.4,93,0.0,754.2,3.3,39.0
2025-01-29T08:00,13.3,77,0.0,758.0,2.4,229.0
2025-01-29T09:00,16.1,64,0.0,759.5,6.2,460.0
2025-01-29T10:00,17.8,56,0.0,760.0,8.4,519.0
2025-01-29T11:00,19.1,52,0.0,760.2,11.1,699.0
2025-01-29T12:00,19.7,50,0.1,759.7,11.7,848.0
2025-01-29T13:00,19.6,50,0.1,759.0,12.4,828.0
2025-01-29T14:00,19.1,52,0.1,757.8,11.7,668.0
2025-01-29T15:00,19.4,50,0.1,756.8,8.8,588.0
2025-01-29T16:00,19.7,49,0.0,756.1,7.1,503.0
2025-01-29T17:00,19.3,51,0.0,755.6,9.4,321.0
2025-01-29T18:00,17.1,64,0.0,755.3,11.3,97.0
2025-01-29T19:00,15.3,74,0.0,755.7,9.3,0.0
2025-01-29T20:00,13.5,79,0.0,755.5,7.8,0.0
2025-01-29T21:00,12.3,86,0.0,755.6,7.2,0.0
2025-01-29T22:00,11.4,90,0.0,755.7,6.7,0.0
2025-01-29T23:00,10.4,92,0.0,755.4,5.1,0.0
2025-01-30T00:00,9.6,93,0.0,754.7,5.0,0.0
2025-01-30T01:00,9.2,93,0.0,753.9,3.5,0.0
2025-01-30T02:00,8.8,95,0.0,753.2,2.7,0.0
2025-01-30T03:00,8.0,97,0.0,752.3,3.7,0.0
2025-01-30T04:00,7.5,96,0.0,751.8,2.3,0.0
2025-01-30T05:00,7.1,96,0.0,752.3,1.4,0.0
2025-01-30T06:00,6.7,96,0.0,752.3,1.9,0.0
2025-01-30T07:00,8.0,91,0.0,753.8,2.9,48.0
2025-01-30T08:00,13.4,71,0.0,758.0,4.0,275.0
2025-01-30T09:00,16.7,54,0.0,759.7,8.7,531.0
2025-01-30T10:00,19.3,45,0.0,760.3,11.0,634.0
2025-01-30T11:00,20.1,44,0.0,760.5,11.4,742.0
2025-01-30T12:00,20.6,44,0.0,760.0,9.0,755.0
2025-01-30T13:00,21.1,43,0.1,759.2,8.0,828.0
2025-01-30T14:00,21.6,42,0.0,758.0,8.2,782.0
2025-01-30T15:00,21.1,42,0.1,756.9,12.2,553.0
2025-01-30T16:00,20.1,49,0.1,756.4,11.5,407.0
2025-01-30T17:00,19.4,52,0.0,755.9,10.0,321.0
2025-01-30T18:00,17.4,64,0.0,755.5,9.3,86.0
2025-01-30T19:00,15.8,74,0.0,755.9,9.2,0.0
2025-01-30T20:00,14.1,84,0.0,756.6,9.2,0.0
2025-01-30T21:00,13.7,86,0.0,757.0,7.7,0.0
2025-01-30T22:00,12.8,92,0.0,757.1,4.1,0.0
2025-01-30T23:00,12.2,95,0.0,756.9,6.1,0.0
2025-01-31T00:00,11.7,96,0.0,756.0,5.2,0.0
2025-01-31T01:00,11.0,97,0.0,754.8,6.1,0.0
2025-01-31T02:00,10.2,98,0.0,753.5,3.6,0.0
2025-01-31T03:00,9.7,99,0.0,753.0,2.2,0.0
2025-01-31T04:00,9.4,99,0.0,753.1,2.8,0.0
2025-01-31T05:00,10.1,95,0.0,753.6,2.0,0.0
2025-01-31T06:00,10.0,96,0.0,753.8,2.4,0.0
2025-01-31T07:00,11.0,91,0.0,754.9,4.6,25.0
2025-01-31T08:00,13.8,78,0.0,757.4,5.0,137.0
2025-01-31T09:00,16.6,65,0.0,759.0,7.0,402.0
2025-01-31T10:00,18.4,56,0.0,759.4,8.3,512.0
2025-01-31T11:00,19.5,51,0.0,759.5,10.7,673.0
2025-01-31T12:00,18.4,57,0.4,758.6,10.8,655.0
2025-01-31T13:00,18.1,58,0.3,757.4,9.3,512.0
2025-01-31T14:00,19.6,52,0.1,757.0,10.6,700.0
2025-01-31T15:00,20.3,49,0.0,756.1,9.7,683.0
2025-01-31T16:00,20.3,48,0.0,755.8,11.3,512.0
2025-01-31T17:00,19.0,51,0.0,755.5,11.1,241.0
2025-01-31T18:00,17.3,59,0.0,755.5,8.1,86.0
2025-01-31T19:00,15.6,70,0.0,755.6,8.5,0.0
2025-01-31T20:00,13.9,78,0.0,756.4,8.2,0.0
2025-01-31T21:00,13.2,82,0.0,756.8,4.9,0.0
2025-01-31T22:00,12.6,87,0.0,757.0,5.0,0.0
2025-01-31T23:00,11.6,95,0.0,756.4,4.1,0.0
2025-02-01T00:00,10.6,99,0.0,755.8,2.6,0.0
2025-02-01T01:00,9.9,100,0.0,754.9,2.6,0.0
2025-02-01T02:00,9.3,100,0.0,753.7,2.3,0.0
2025-02-01T03:00,8.7,100,0.0,752.7,2.1,0.0
2025-02-01T04:00,8.2,99,0.0,752.0,2.9,0.0
2025-02-01T05:00,7.9,98,0.0,752.3,3.1,0.0
2025-02-01T06:00,7.4,98,0.0,752.3,1.4,0.0
2025-02-01T07:00,8.5,93,0.0,753.7,2.5,45.0
2025-02-01T08:00,12.7,80,0.0,757.1,1.3,265.0
2025-02-01T09:00,16.0,60,0.0,759.0,5.6,499.0
2025-02-01T10:00,18.8,47,0.0,759.8,7.0,701.0
2025-02-01T11:00,20.1,41,0.0,759.6,9.9,788.0
2025-02-01T12:00,19.9,45,0.0,759.0,12.4,814.0
2025-02-01T13:00,20.3,44,0.0,758.3,13.9,670.0
2025-02-01T14:00,21.2,41,0.0,757.6,9.3,745.0
2025-02-01T15:00,21.6,40,0.0,756.7,7.6,753.0
2025-02-01T16:00,21.6,39,0.0,755.7,7.5,490.0
2025-02-01T17:00,20.9,39,0.0,755.5,3.6,331.0
2025-02-01T18:00,17.4,66,0.2,754.7,14.0,89.0
2025-02-01T19:00,15.1,83,0.2,755.0,10.4,0.0
2025-02-01T20:00,14.9,79,0.0,755.0,2.7,0.0
2025-02-01T21:00,13.8,86,0.0,755.3,4.3,0.0
2025-02-01T22:00,12.8,91,0.0,755.2,5.3,0.0
2025-02-01T23:00,12.1,95,0.0,755.2,6.0,0.0
2025-02-02T00:00,11.7,96,0.0,755.2,4.7,0.0
2025-02-02T01:00,11.2,99,0.0,754.4,4.0,0.0
2025-02-02T02:00,10.9,95,0.0,753.4,6.4,0.0
2025-02-02T03:00,11.1,91,0.0,753.4,6.4,0.0
2025-02-02T04:00,10.7,91,0.0,753.4,6.3,0.0
2025-02-02T05:00,10.4,89,0.0,753.8,7.3,0.0
2025-02-02T06:00,9.8,93,0.0,753.9,7.5,0.0
2025-02-02T07:00,10.1,90,0.0,755.0,5.2,29.0
2025-02-02T08:00,12.8,79,0.0,756.7,4.6,152.0
2025-02-02T09:00,15.5,65,0.0,758.2,6.0,405.0
2025-02-02T10:00,18.0,51,0.0,759.2,6.0,630.0
2025-02-02T11:00,19.8,44,0.0,759.4,6.3,776.0
2025-02-02T12:00,21.9,35,0.0,759.0,7.3,943.0
2025-02-02T13:00,23.1,32,0.0,758.3,8.7,918.0
2025-02-02T14:00,22.8,33,0.0,757.0,8.1,835.0
2025-02-02T15:00,21.6,38,0.0,755.9,10.2,689.0
2025-02-02T16:00,20.4,47,0.0,755.3,12.2,495.0
2025-02-02T17:00,18.0,66,0.0,754.4,13.0,209.0
2025-02-02T18:00,16.5,72,0.0,754.3,10.0,74.0
2025-02-02T19:00,15.8,76,0.0,754.6,7.4,0.0
2025-02-02T20:00,15.1,83,0.0,754.8,3.1,0.0
2025-02-02T21:00,14.5,88,0.0,755.3,2.2,0.0
2025-02-02T22:00,14.3,85,0.0,755.8,2.9,0.0
2025-02-02T23:00,13.7,89,0.1,755.6,3.1,0.0
2025-02-03T00:00,12.7,95,0.0,754.8,4.2,0.0
2025-02-03T01:00,12.3,97,0.0,754.1,5.4,0.0
2025-02-03T02:00,11.8,96,0.0,753.3,5.9,0.0
2025-02-03T03:00,11.5,94,0.0,752.9,5.8,0.0
2025-02-03T04:00,11.0,95,0.0,752.7,5.5,0.0
2025-02-03T05:00,10.6,95,0.0,752.9,5.8,0.0
2025-02-03T06:00,10.2,97,0.0,753.2,4.5,0.0
2025-02-03T07:00,10.5,95,0.0,754.0,5.8,33.0
2025-02-03T08:00,13.5,81,0.0,756.3,3.2,178.0
2025-02-03T09:00,15.7,67,0.0,757.4,7.3,375.0
2025-02-03T10:00,17.4,57,0.0,758.2,6.9,527.0
2025-02-03T11:00,19.7,46,0.0,758.8,9.3,753.0
2025-02-03T12:00,21.4,38,0.0,758.3,10.3,940.0
2025-02-03T13:00,22.5,35,0.0,757.9,10.2,886.0
2025-02-03T14:00,22.5,36,0.0,756.7,12.0,858.0
2025-02-03T15:00,20.9,42,0.0,755.6,10.7,678.0
2025-02-03T16:00,19.5,51,0.0,754.6,11.7,392.0
2025-02-03T17:00,17.5,65,0.1,754.3,13.0,209.0
2025-02-03T18:00,15.9,77,0.1,754.0,7.4,58.0
2025-02-03T19:00,15.2,78,0.4,754.9,3.6,0.0
2025-02-03T20:00,14.5,86,0.1,755.3,3.6,0.0
2025-02-03T21:00,14.0,89,0.0,755.7,1.3,0.0
2025-02-03T22:00,13.4,92,0.1,755.9,4.5,0.0
2025-02-03T23:00,13.1,93,0.0,755.6,4.2,0.0
2025-02-04T00:00,12.9,94,0.5,755.7,2.1,0.0
2025-02-04T01:00,12.4,97,0.1,754.6,4.3,0.0
2025-02-04T02:00,12.2,96,0.0,754.1,3.8,0.0
2025-02-04T03:00,11.8,99,0.1,753.6,4.0,0.0
2025-02-04T04:00,11.9,96,0.0,753.7,3.0,0.0
2025-02-04T05:00,11.6,97,0.0,753.9,1.0,0.0
2025-02-04T06:00,11.0,99,0.0,754.0,1.3,0.0
2025-02-04T07:00,11.5,96,0.0,754.9,1.7,36.0
2025-02-04T08:00,14.2,79,0.0,756.6,4.3,211.0
2025-02-04T09:00,16.1,65,0.0,757.7,4.8,436.0
2025-02-04T10:00,18.2,53,0.0,758.4,5.7,664.0
2025-02-04T11:00,20.3,44,0.0,758.9,7.7,832.0
2025-02-04T12:00,22.1,37,0.0,758.7,6.7,892.0
2025-02-04T13:00,22.5,37,0.0,757.9,5.4,789.0
2025-02-04T14:00,22.2,38,0.0,756.8,5.5,686.0
2025-02-04T15:00,20.9,43,0.0,755.7,8.2,530.0
2025-02-04T16:00,18.5,56,0.1,754.7,10.5,275.0
2025-02-04T17:00,17.5,61,0.1,754.5,4.3,201.0
2025-02-04T18:00,16.1,69,0.1,754.6,9.5,81.0
2025-02-04T19:00,14.6,81,0.1,754.8,8.3,0.0
2025-02-04T20:00,15.3,71,0.0,755.9,4.6,0.0
2025-02-04T21:00,14.7,74,0.0,756.3,5.9,0.0
2025-02-04T22:00,14.1,77,0.0,756.8,5.9,0.0
2025-02-04T23:00,13.6,83,0.0,756.5,6.3,0.0
2025-02-05T00:00,13.0,88,0.0,756.2,4.2,0.0
2025-02-05T01:00,12.5,90,0.0,755.2,3.7,0.0
2025-02-05T02:00,12.4,90,0.0,754.9,2.6,0.0
2025-02-05T03:00,12.3,89,0.0,754.4,1.8,0.0
